# datafile= rawdata_47.dat DM606= 13.30 E(606-814)=0.045 compfile= 47tuc_comp.dat
#  F606mF814    F814       F606     comp     cumweight      pos
    0.9204    27.7979    28.7182    72.7742  1713.9298       1444
    1.0732    27.7979    28.8711    72.7742  1715.3039       1445
    1.0696    27.7980    28.8676    72.7725  1716.6781       1446
    0.9890    27.7987    28.7877    72.7638  1718.0524       1447
    1.0167    27.7988    28.8155    72.7625  1719.4267       1448
    0.9818    27.7990    28.7808    72.7605  1720.8011       1449
    0.9673    27.7996    28.7669    72.7540  1722.1756       1450
    1.2285    27.8024    29.0309    72.7201  1723.5507       1451
    1.0817    27.8033    28.8850    72.7091  1724.9260       1452
    1.1009    27.8049    28.9058    72.6902  1726.3017       1453
    1.1695    27.8058    28.9753    72.6798  1727.6776       1454
    1.2598    27.8059    29.0656    72.6791  1729.0536       1455
    1.0058    27.8062    28.8120    72.6750  1730.4295       1456
    1.2369    27.8079    29.0448    72.6551  1731.8059       1457
    0.2500    27.8082    28.0582    72.6515  1733.1823       1458
    1.0347    27.8086    28.8433    72.6467  1734.5589       1459
    1.0768    27.8116    28.8885    72.6105  1735.9361       1460
    1.1214    27.8122    28.9336    72.6031  1737.3134       1461
    1.6172    27.8132    29.4304    72.5921  1738.6910       1462
    1.3837    27.8139    29.1976    72.5834  1740.0687       1463
    1.3837    27.8139    29.1976    72.5834  1741.4464       1464
    1.0155    27.8139    28.8294    72.5829  1742.8242       1465
    0.9384    27.8145    28.7530    72.5758  1744.2020       1466
    1.1816    27.8146    28.9962    72.5751  1745.5799       1467
    0.9132    27.8155    28.7287    72.5644  1746.9580       1468
    1.0829    27.8160    28.8989    72.5582  1748.3362       1469
    1.1575    27.8178    28.9753    72.5367  1749.7148       1470
    0.9589    27.8184    28.7773    72.5299  1751.0936       1471
    1.1984    27.8186    29.0170    72.5276  1752.4724       1472
    1.1479    27.8205    28.9684    72.5048  1753.8516       1473
    1.0504    27.8207    28.8711    72.5022  1755.2308       1474
    1.4235    27.8228    29.2463    72.4774  1756.6106       1475
    1.0167    27.8232    28.8398    72.4733  1757.9904       1476
    1.3151    27.8234    29.1386    72.4699  1759.3703       1477
    1.0889    27.8239    28.9128    72.4645  1760.7503       1478
    1.1430    27.8253    28.9684    72.4476  1762.1306       1479
    1.0456    27.8255    28.8711    72.4450  1763.5109       1480
    1.0588    27.8262    28.8850    72.4372  1764.8914       1481
    1.0022    27.8272    28.8294    72.4255  1766.2722       1482
    0.6989    27.8282    28.5272    72.4129  1767.6531       1483
    1.0528    27.8287    28.8815    72.4069  1769.0342       1484
    0.7278    27.8306    28.5584    72.3846  1770.4157       1485
    1.1166    27.8310    28.9475    72.3806  1771.7973       1486
    0.9938    27.8321    28.8259    72.3666  1773.1792       1487
    1.1154    27.8322    28.9475    72.3662  1774.5610       1488
    1.0215    27.8322    28.8537    72.3653  1775.9429       1489
    1.2008    27.8336    29.0344    72.3496  1777.3251       1490
    1.0227    27.8345    28.8572    72.3383  1778.7075       1491
    1.0215    27.8357    28.8572    72.3240  1780.0902       1492
    0.9421    27.8387    28.7808    72.2882  1781.4735       1493
    1.1310    27.8408    28.9718    72.2631  1782.8573       1494
    0.7338    27.8420    28.5758    72.2496  1784.2414       1495
    0.9312    27.8426    28.7738    72.2421  1785.6257       1496
    1.2538    27.8431    29.0969    72.2358  1787.0100       1497
    0.8783    27.8435    28.7217    72.2320  1788.3944       1498
    0.9818    27.8442    28.8259    72.2235  1789.7790       1499
    1.1226    27.8458    28.9684    72.2043  1791.1640       1500
    1.0347    27.8468    28.8815    72.1922  1792.5492       1501
    1.0624    27.8469    28.9093    72.1909  1793.9344       1502
    1.2598    27.8475    29.1073    72.1834  1795.3198       1503
    1.1346    27.8476    28.9823    72.1821  1796.7051       1504
    1.1864    27.8480    29.0344    72.1779  1798.0906       1505
    0.9986    27.8482    28.8468    72.1760  1799.4761       1506
    1.0431    27.8523    28.8954    72.1272  1800.8626       1507
    1.1563    27.8538    29.0100    72.1093  1802.2493       1508
    1.0203    27.8543    28.8746    72.1031  1803.6362       1509
    1.0648    27.8549    28.9197    72.0956  1805.0233       1510
    1.1563    27.8572    29.0135    72.0679  1806.4109       1511
    1.0588    27.8575    28.9163    72.0654  1807.7985       1512
    1.6208    27.8582    29.4790    72.0567  1809.1863       1513
    0.9312    27.8600    28.7912    72.0355  1810.5745       1514
    1.2369    27.8600    29.0969    72.0354  1811.9627       1515
    1.1358    27.8603    28.9962    72.0312  1813.3510       1516
    1.0973    27.8606    28.9579    72.0276  1814.7393       1517
    1.2790    27.8630    29.1421    71.9993  1816.1282       1518
    1.0600    27.8632    28.9232    71.9971  1817.5172       1519
    1.2261    27.8639    29.0899    71.9892  1818.9063       1520
    1.0973    27.8641    28.9614    71.9863  1820.2954       1521
    1.2116    27.8644    29.0761    71.9827  1821.6847       1522
    1.1069    27.8649    28.9718    71.9769  1823.0740       1523
    0.9288    27.8693    28.7981    71.9242  1824.4644       1524
    1.0119    27.8697    28.8815    71.9203  1825.8548       1525
    1.1154    27.8704    28.9857    71.9118  1827.2454       1526
    1.0131    27.8719    28.8850    71.8933  1828.6363       1527
    1.1599    27.8745    29.0344    71.8630  1830.0279       1528
    1.0937    27.8747    28.9684    71.8608  1831.4194       1529
    1.2201    27.8768    29.0969    71.8350  1832.8115       1530
    1.2008    27.8787    29.0795    71.8126  1834.2040       1531
    0.9156    27.8791    28.7947    71.8081  1835.5966       1532
    1.1057    27.8835    28.9892    71.7560  1836.9902       1533
    0.9348    27.8842    28.8190    71.7479  1838.3840       1534
    1.2116    27.8853    29.0969    71.7348  1839.7780       1535
    1.1322    27.8883    29.0205    71.6991  1841.1728       1536
    1.0275    27.8888    28.9163    71.6933  1842.5676       1537
    1.0444    27.8893    28.9336    71.6871  1843.9625       1538
    1.0648    27.8897    28.9545    71.6825  1845.3576       1539
    1.1238    27.8897    29.0135    71.6815  1846.7526       1540
    1.0323    27.8909    28.9232    71.6679  1848.1480       1541
    1.1322    27.8917    29.0239    71.6578  1849.5435       1542
    1.1310    27.8929    29.0239    71.6435  1850.9393       1543
    1.2140    27.8933    29.1073    71.6395  1852.3352       1544
    1.1466    27.8947    29.0413    71.6230  1853.7314       1545
    0.3090    27.8951    28.2041    71.6177  1855.1277       1546
    1.2261    27.8951    29.1212    71.6174  1856.5240       1547
    1.1888    27.8977    29.0865    71.5868  1857.9209       1548
    1.5534    27.8978    29.4512    71.5857  1859.3178       1549
    1.4090    27.8998    29.3088    71.5620  1860.7152       1550
    1.0227    27.9005    28.9232    71.5534  1862.1128       1551
    0.9914    27.9005    28.8919    71.5531  1863.5103       1552
    1.1117    27.9052    29.0170    71.4795  1864.9093       1553
    1.1936    27.9068    29.1004    71.4412  1866.3091       1554
    1.0913    27.9083    28.9996    71.4024  1867.7096       1555
    1.1142    27.9098    29.0239    71.3662  1869.1108       1556
    1.2489    27.9105    29.1594    71.3490  1870.5124       1557
    1.1418    27.9134    29.0552    71.2767  1871.9154       1558
    1.2658    27.9145    29.1803    71.2493  1873.3189       1559
    1.1575    27.9151    29.0726    71.2337  1874.7227       1560
    1.0600    27.9153    28.9753    71.2283  1876.1266       1561
    1.0877    27.9154    29.0031    71.2256  1877.5306       1562
    1.1599    27.9162    29.0761    71.2071  1878.9350       1563
    1.2080    27.9167    29.1247    71.1948  1880.3396       1564
    1.4295    27.9175    29.3470    71.1727  1881.7446       1565
    1.2706    27.9201    29.1907    71.1094  1883.1509       1566
    1.1166    27.9213    29.0378    71.0794  1884.5578       1567
    1.0949    27.9221    29.0170    71.0590  1885.9651       1568
    1.0528    27.9225    28.9753    71.0481  1887.3726       1569
    0.9336    27.9236    28.8572    71.0222  1888.7806       1570
    1.4740    27.9251    29.3991    70.9836  1890.1893       1571
    1.0082    27.9254    28.9336    70.9771  1891.5982       1572
    1.0263    27.9282    28.9545    70.9075  1893.0085       1573
    0.9589    27.9296    28.8885    70.8727  1894.4195       1574
    1.1117    27.9296    29.0413    70.8726  1895.8305       1575
    0.9445    27.9301    28.8746    70.8591  1897.2417       1576
    1.1142    27.9306    29.0448    70.8460  1898.6533       1577
    1.0444    27.9310    28.9753    70.8378  1900.0649       1578
    1.0684    27.9312    28.9996    70.8317  1901.4767       1579
    1.0431    27.9322    28.9753    70.8078  1902.8890       1580
    1.1647    27.9322    29.0969    70.8070  1904.3013       1581
    1.2080    27.9340    29.1421    70.7612  1905.7145       1582
    1.0540    27.9352    28.9892    70.7313  1907.1283       1583
    1.1503    27.9362    29.0865    70.7067  1908.5426       1584
    1.2261    27.9368    29.1629    70.6916  1909.9572       1585
    0.9818    27.9380    28.9197    70.6631  1911.3724       1586
    0.8843    27.9382    28.8225    70.6577  1912.7876       1587
    1.1238    27.9384    29.0622    70.6528  1914.2030       1588
    1.1370    27.9390    29.0761    70.6364  1915.6187       1589
    0.8446    27.9397    28.7842    70.6202  1917.0347       1590
    1.1310    27.9416    29.0726    70.5729  1918.4517       1591
    1.0925    27.9419    29.0344    70.5654  1919.8688       1592
    1.0612    27.9419    29.0031    70.5647  1921.2860       1593
    1.1202    27.9420    29.0622    70.5626  1922.7031       1594
    0.9396    27.9453    28.8850    70.4788  1924.1220       1595
    1.0925    27.9453    29.0378    70.4787  1925.5409       1596
    1.1130    27.9457    29.0587    70.4691  1926.9599       1597
    0.8542    27.9474    28.8016    70.4270  1928.3799       1598
    1.1563    27.9476    29.1038    70.4233  1929.7998       1599
    1.1840    27.9477    29.1316    70.4206  1931.2199       1600
    0.9709    27.9523    28.9232    70.3061  1932.6422       1601
    1.1683    27.9529    29.1212    70.2902  1934.0649       1602
    1.2273    27.9530    29.1803    70.2881  1935.4876       1603
    1.0588    27.9547    29.0135    70.2446  1936.9112       1604
    1.1178    27.9548    29.0726    70.2425  1938.3349       1605
    1.2441    27.9570    29.2011    70.1884  1939.7596       1606
    1.0167    27.9586    28.9753    70.1470  1941.1852       1607
    1.2140    27.9593    29.1733    70.1311  1942.6111       1608
    1.1515    27.9593    29.1108    70.1298  1944.0370       1609
    1.3837    27.9598    29.3435    70.1180  1945.4632       1610
    1.1888    27.9602    29.1490    70.1072  1946.8896       1611
    1.4006    27.9603    29.3609    70.1050  1948.3160       1612
    1.0528    27.9607    29.0135    70.0944  1949.7426       1613
    1.0648    27.9626    29.0274    70.0479  1951.1702       1614
    1.2140    27.9627    29.1768    70.0444  1952.5979       1615
    0.9047    27.9629    28.8676    70.0412  1954.0256       1616
    1.0287    27.9640    28.9927    70.0138  1955.4539       1617
    1.0143    27.9645    28.9788    70.0002  1956.8825       1618
    1.1358    27.9646    29.1004    69.9994  1958.3111       1619
    1.0203    27.9655    28.9857    69.9770  1959.7401       1620
    1.0889    27.9663    29.0552    69.9551  1961.1696       1621
    1.1442    27.9665    29.1108    69.9496  1962.5992       1622
    1.1021    27.9670    29.0691    69.9387  1964.0290       1623
    0.9072    27.9674    28.8746    69.9279  1965.4591       1624
    1.1298    27.9706    29.1004    69.8492  1966.8907       1625
    0.9745    27.9730    28.9475    69.7893  1968.3236       1626
    0.8037    27.9737    28.7773    69.7723  1969.7568       1627
    0.9529    27.9738    28.9267    69.7688  1971.1901       1628
    0.9204    27.9750    28.8954    69.7381  1972.6241       1629
    1.3127    27.9752    29.2880    69.7330  1974.0581       1630
    0.9649    27.9757    28.9406    69.7224  1975.4924       1631
    0.9613    27.9758    28.9371    69.7189  1976.9267       1632
    1.1238    27.9766    29.1004    69.6990  1978.3615       1633
    1.1948    27.9785    29.1733    69.6505  1979.7972       1634
    1.1418    27.9794    29.1212    69.6294  1981.2334       1635
    1.3982    27.9801    29.3783    69.6114  1982.6699       1636
    1.2345    27.9805    29.2150    69.6013  1984.1067       1637
    1.1117    27.9817    29.0934    69.5721  1985.5440       1638
    1.0805    27.9817    29.0622    69.5714  1986.9814       1639
    1.1767    27.9827    29.1594    69.5467  1988.4193       1640
    0.5016    27.9839    28.4855    69.5158  1989.8578       1641
    0.9697    27.9847    28.9545    69.4957  1991.2967       1642
    0.9096    27.9859    28.8954    69.4678  1992.7363       1643
    1.2177    27.9869    29.2046    69.4409  1994.1763       1644
    1.2863    27.9878    29.2741    69.4190  1995.6169       1645
    0.8097    27.9885    28.7981    69.4023  1997.0577       1646
    1.1322    27.9890    29.1212    69.3891  1998.4989       1647
    1.5871    27.9892    29.5763    69.3853  1999.9401       1648
    1.0973    27.9892    29.0865    69.3850  2001.3813       1649
    1.0865    27.9896    29.0761    69.3748  2002.8228       1650
    1.1779    27.9954    29.1733    69.2300  2004.2672       1651
    1.2923    27.9957    29.2880    69.2224  2005.7119       1652
    0.8783    27.9963    28.8746    69.2070  2007.1568       1653
    1.1491    27.9965    29.1455    69.2027  2008.6018       1654
    0.8987    27.9967    28.8954    69.1974  2010.0470       1655
    0.9264    27.9968    28.9232    69.1947  2011.4922       1656
    1.1069    27.9969    29.1038    69.1918  2012.9374       1657
    1.0997    27.9972    29.0969    69.1850  2014.3828       1658
    1.3922    28.0000    29.3922    69.1144  2015.8297       1659
    1.1575    28.0019    29.1594    69.0661  2017.2776       1660
    0.9661    28.0022    28.9684    69.0588  2018.7256       1661
    1.2297    28.0027    29.2324    69.0477  2020.1739       1662
    1.2213    28.0042    29.2254    69.0108  2021.6230       1663
    1.1587    28.0042    29.1629    69.0095  2023.0720       1664
    1.1828    28.0045    29.1872    69.0033  2024.5212       1665
    1.3970    28.0056    29.4026    68.9745  2025.9711       1666
    1.0552    28.0070    29.0622    68.9406  2027.4216       1667
    0.9890    28.0072    28.9962    68.9359  2028.8722       1668
    1.3849    28.0072    29.3922    68.9342  2030.3229       1669
    1.2285    28.0074    29.2358    68.9309  2031.7736       1670
    0.8807    28.0078    28.8885    68.9203  2033.2245       1671
    1.0504    28.0083    29.0587    68.9072  2034.6758       1672
    1.0323    28.0090    29.0413    68.8901  2036.1274       1673
    1.2225    28.0099    29.2324    68.8674  2037.5794       1674
    1.0070    28.0100    29.0170    68.8662  2039.0315       1675
    1.0937    28.0101    29.1038    68.8614  2040.4837       1676
    0.8434    28.0104    28.8537    68.8561  2041.9360       1677
    0.9228    28.0108    28.9336    68.8444  2043.3886       1678
    1.1972    28.0109    29.2081    68.8436  2044.8411       1679
    1.0925    28.0114    29.1038    68.8313  2046.2940       1680
    1.0215    28.0129    29.0344    68.7932  2047.7476       1681
    0.9613    28.0140    28.9753    68.7652  2049.2018       1682
    1.2140    28.0149    29.2289    68.7439  2050.6565       1683
    0.9914    28.0152    29.0066    68.7358  2052.1113       1684
    1.0744    28.0155    29.0899    68.7276  2053.5664       1685
    1.0046    28.0158    29.0205    68.7194  2055.0215       1686
    0.8747    28.0173    28.8919    68.6834  2056.4775       1687
    0.8843    28.0181    28.9024    68.6636  2057.9339       1688
    1.1539    28.0194    29.1733    68.6292  2059.3910       1689
    1.0624    28.0206    29.0830    68.6006  2060.8487       1690
    0.9336    28.0208    28.9545    68.5946  2062.3065       1691
    1.0082    28.0226    29.0309    68.5495  2063.7653       1692
    1.0215    28.0233    29.0448    68.5331  2065.2245       1693
    0.9866    28.0235    29.0100    68.5290  2066.6837       1694
    0.8506    28.0240    28.8746    68.5161  2068.1432       1695
    0.9649    28.0243    28.9892    68.5085  2069.6029       1696
    1.1142    28.0244    29.1386    68.5050  2071.0627       1697
    0.9156    28.0250    28.9406    68.4908  2072.5227       1698
    1.1864    28.0252    29.2115    68.4865  2073.9828       1699
    1.2826    28.0262    29.3088    68.4619  2075.4435       1700
    1.0287    28.0265    29.0552    68.4532  2076.9044       1701
    0.8410    28.0267    28.8676    68.4492  2078.3653       1702
    1.0780    28.0293    29.1073    68.3842  2079.8276       1703
    1.0046    28.0297    29.0344    68.3726  2081.2902       1704
    1.3886    28.0314    29.4200    68.3307  2082.7537       1705
    1.0010    28.0333    29.0344    68.2825  2084.2182       1706
    1.0275    28.0347    29.0622    68.2497  2085.6834       1707
    0.4125    28.0348    28.4473    68.2468  2087.1487       1708
    0.9926    28.0348    29.0274    68.2457  2088.6140       1709
    1.1238    28.0356    29.1594    68.2251  2090.0797       1710
    0.9252    28.0362    28.9614    68.2109  2091.5457       1711
    0.0178    28.0370    28.0547    68.1918  2093.0122       1712
    1.6593    28.0385    29.6979    68.1530  2094.4795       1713
    1.0961    28.0390    29.1351    68.1411  2095.9470       1714
    1.0468    28.0397    29.0865    68.1234  2097.4149       1715
    1.0600    28.0404    29.1004    68.1070  2098.8832       1716
    1.2369    28.0406    29.2775    68.1007  2100.3516       1717
    1.2550    28.0434    29.2984    68.0313  2101.8215       1718
    1.0877    28.0440    29.1316    68.0222  2103.2916       1719
    1.4692    28.0446    29.5138    68.0118  2104.7620       1720
    1.0383    28.0447    29.0830    68.0102  2106.2323       1721
    0.9469    28.0458    28.9927    67.9910  2107.7031       1722
    0.9637    28.0463    29.0100    67.9822  2109.1741       1723
    0.9180    28.0469    28.9649    67.9726  2110.6453       1724
    1.0456    28.0479    29.0934    67.9565  2112.1168       1725
    0.8361    28.0488    28.8850    67.9400  2113.5887       1726
    0.8277    28.0503    28.8780    67.9152  2115.0611       1727
    1.2646    28.0512    29.3157    67.9012  2116.5339       1728
    1.1298    28.0539    29.1837    67.8544  2118.0076       1729
    1.0347    28.0552    29.0899    67.8328  2119.4818       1730
    0.8710    28.0556    28.9267    67.8260  2120.9562       1731
    0.9745    28.0563    29.0309    67.8140  2122.4308       1732
    1.1250    28.0588    29.1837    67.7735  2123.9063       1733
    1.0239    28.0591    29.0830    67.7676  2125.3819       1734
    0.8566    28.0597    28.9163    67.7585  2126.8578       1735
    0.9986    28.0601    29.0587    67.7515  2128.3337       1736
    1.5474    28.0601    29.6076    67.7503  2129.8097       1737
    1.3067    28.0611    29.3679    67.7334  2131.2861       1738
    0.9204    28.0619    28.9823    67.7212  2132.7628       1739
    1.1767    28.0626    29.2393    67.7091  2134.2397       1740
    0.9433    28.0633    29.0066    67.6969  2135.7168       1741
    1.1430    28.0650    29.2081    67.6683  2137.1946       1742
    0.9553    28.0652    29.0205    67.6656  2138.6725       1743
    0.9818    28.0665    29.0483    67.6435  2140.1508       1744
    1.2056    28.0684    29.2741    67.6108  2141.6299       1745
    1.3585    28.0684    29.4269    67.6107  2143.1089       1746
    1.0311    28.0693    29.1004    67.5971  2144.5883       1747
    1.0588    28.0694    29.1282    67.5952  2146.0677       1748
    1.0155    28.0710    29.0865    67.5677  2147.5477       1749
    1.2128    28.0716    29.2845    67.5570  2149.0279       1750
    1.1081    28.0721    29.1803    67.5488  2150.5083       1751
    0.8855    28.0725    28.9579    67.5434  2151.9889       1752
    1.0588    28.0728    29.1316    67.5369  2153.4695       1753
    1.2634    28.0732    29.3366    67.5308  2154.9503       1754
    0.9974    28.0752    29.0726    67.4978  2156.4319       1755
    1.0925    28.0774    29.1698    67.4610  2157.9142       1756
    0.9914    28.0777    29.0691    67.4551  2159.3967       1757
    1.0588    28.0798    29.1386    67.4201  2160.8799       1758
    1.1864    28.0807    29.2671    67.4040  2162.3635       1759
    1.0564    28.0822    29.1386    67.3797  2163.8476       1760
    1.0143    28.0826    29.0969    67.3724  2165.3319       1761
    1.0612    28.0843    29.1455    67.3439  2166.8168       1762
    0.8939    28.0849    28.9788    67.3347  2168.3020       1763
    0.8049    28.0871    28.8919    67.2976  2169.7879       1764
    1.2899    28.0884    29.3783    67.2753  2171.2743       1765
    1.2056    28.0893    29.2949    67.2606  2172.7611       1766
    1.1117    28.0894    29.2011    67.2593  2174.2479       1767
    1.0323    28.0924    29.1247    67.2088  2175.7358       1768
    0.8410    28.0927    28.9336    67.2038  2177.2238       1769
    1.1154    28.0927    29.2081    67.2032  2178.7118       1770
    1.3404    28.0934    29.4339    67.1907  2180.2001       1771
    0.9625    28.0962    29.0587    67.1449  2181.6894       1772
    1.1009    28.0967    29.1976    67.1356  2183.1789       1773
    1.0648    28.0981    29.1629    67.1127  2184.6690       1774
    1.1202    28.0983    29.2185    67.1090  2186.1591       1775
    1.0119    28.0989    29.1108    67.0985  2187.6494       1776
    0.9745    28.1015    29.0761    67.0553  2189.1407       1777
    1.2068    28.1020    29.3088    67.0474  2190.6322       1778
    1.2514    28.1026    29.3540    67.0368  2192.1239       1779
    0.9794    28.1036    29.0830    67.0194  2193.6160       1780
    1.2538    28.1071    29.3609    66.9605  2195.1095       1781
    1.1238    28.1086    29.2324    66.9362  2196.6034       1782
    0.7471    28.1101    28.8572    66.9106  2198.0979       1783
    1.1238    28.1121    29.2358    66.8778  2199.5932       1784
    0.9324    28.1124    29.0448    66.8729  2201.0886       1785
    0.8939    28.1127    29.0066    66.8678  2202.5841       1786
    0.9553    28.1138    29.0691    66.8485  2204.0800       1787
    0.9372    28.1145    29.0517    66.8370  2205.5762       1788
    0.9216    28.1162    29.0378    66.8076  2207.0730       1789
    1.1262    28.1166    29.2428    66.8015  2208.5700       1790
    1.0179    28.1172    29.1351    66.7910  2210.0672       1791
    1.1081    28.1173    29.2254    66.7901  2211.5644       1792
    0.9180    28.1199    29.0378    66.7470  2213.0626       1793
    0.9625    28.1205    29.0830    66.7364  2214.5610       1794
    0.8373    28.1206    28.9579    66.7346  2216.0595       1795
    0.9866    28.1207    29.1073    66.7322  2217.5580       1796
    1.4499    28.1229    29.5728    66.6961  2219.0574       1797
    1.0082    28.1234    29.1316    66.6876  2220.5569       1798
    1.0636    28.1236    29.1872    66.6839  2222.0565       1799
    0.8710    28.1251    28.9962    66.6587  2223.5567       1800
    1.1202    28.1261    29.2463    66.6421  2225.0573       1801
    0.8482    28.1271    28.9753    66.6247  2226.5582       1802
    0.9072    28.1272    29.0344    66.6233  2228.0592       1803
    1.2104    28.1331    29.3435    66.5244  2229.5624       1804
    1.3067    28.1341    29.4408    66.5078  2231.0660       1805
    1.1406    28.1369    29.2775    66.4605  2232.5706       1806
    0.8626    28.1370    28.9996    66.4588  2234.0753       1807
    0.8650    28.1381    29.0031    66.4409  2235.5804       1808
    0.8807    28.1398    29.0205    66.4120  2237.0862       1809
    0.9396    28.1399    29.0795    66.4105  2238.5919       1810
    1.3380    28.1410    29.4790    66.3915  2240.0982       1811
    0.9348    28.1412    29.0761    66.3880  2241.6045       1812
    0.9409    28.1421    29.0830    66.3724  2243.1111       1813
    0.9023    28.1424    29.0448    66.3674  2244.6179       1814
    0.8241    28.1443    28.9684    66.3371  2246.1253       1815
    1.2983    28.1460    29.4443    66.3079  2247.6334       1816
    0.8735    28.1470    29.0205    66.2906  2249.1419       1817
    1.1527    28.1492    29.3019    66.2542  2250.6513       1818
    1.2104    28.1505    29.3609    66.2326  2252.1611       1819
    1.4379    28.1523    29.5902    66.2021  2253.6716       1820
    0.8783    28.1526    29.0309    66.1964  2255.1823       1821
    1.1406    28.1543    29.2949    66.1687  2256.6936       1822
    0.9132    28.1559    29.0691    66.1408  2258.2055       1823
    0.8109    28.1575    28.9684    66.1146  2259.7180       1824
    0.7760    28.1577    28.9336    66.1119  2261.2306       1825
    0.8590    28.1580    29.0170    66.1064  2262.7433       1826
    1.0251    28.1586    29.1837    66.0952  2264.2563       1827
    0.9758    28.1594    29.1351    66.0833  2265.7695       1828
    1.0552    28.1598    29.2150    66.0755  2267.2830       1829
    0.9697    28.1619    29.1316    66.0406  2268.7972       1830
    0.9950    28.1644    29.1594    65.9983  2270.3124       1831
    0.9108    28.1653    29.0761    65.9836  2271.8279       1832
    0.8506    28.1664    29.0170    65.9648  2273.3439       1833
    0.9336    28.1667    29.1004    65.9593  2274.8600       1834
    0.9673    28.1678    29.1351    65.9418  2276.3764       1835
    1.2935    28.1682    29.4617    65.9352  2277.8931       1836
    1.0468    28.1682    29.2150    65.9339  2279.4098       1837
    1.0070    28.1698    29.1768    65.9087  2280.9270       1838
    1.0600    28.1724    29.2324    65.8645  2282.4453       1839
    0.8506    28.1734    29.0239    65.8481  2283.9639       1840
    0.9300    28.1738    29.1038    65.8402  2285.4828       1841
    0.9084    28.1746    29.0830    65.8265  2287.0019       1842
    1.2152    28.1769    29.3922    65.7882  2288.5219       1843
    0.9673    28.1817    29.1490    65.7024  2290.0439       1844
    0.4041    28.1822    28.5862    65.6929  2291.5662       1845
    1.4764    28.1833    29.6597    65.6709  2293.0889       1846
    0.7531    28.1840    28.9371    65.6560  2294.6120       1847
    0.8145    28.1851    28.9996    65.6329  2296.1356       1848
    0.8662    28.1855    29.0517    65.6258  2297.6594       1849
    1.5101    28.1878    29.6979    65.5805  2299.1843       1850
    0.7639    28.1905    28.9545    65.5251  2300.7104       1851
    0.8975    28.1994    29.0969    65.3482  2302.2407       1852
    1.3549    28.2006    29.5554    65.3238  2303.7715       1853
    0.8530    28.2022    29.0552    65.2913  2305.3031       1854
    1.1599    28.2045    29.3644    65.2456  2306.8358       1855
    0.9312    28.2074    29.1386    65.1883  2308.3698       1856
    0.8361    28.2086    29.0448    65.1626  2309.9044       1857
    1.1623    28.2090    29.3713    65.1547  2311.4392       1858
    1.0107    28.2113    29.2220    65.1094  2312.9751       1859
    1.2538    28.2114    29.4651    65.1081  2314.5110       1860
    0.9300    28.2120    29.1421    65.0946  2316.0472       1861
    0.9854    28.2123    29.1976    65.0902  2317.5836       1862
    1.0371    28.2126    29.2497    65.0831  2319.1201       1863
    0.9625    28.2178    29.1803    64.9802  2320.6590       1864
    1.0143    28.2181    29.2324    64.9730  2322.1981       1865
    1.0780    28.2203    29.2984    64.9287  2323.7382       1866
    0.9962    28.2292    29.2254    64.7508  2325.2826       1867
    0.8975    28.2306    29.1282    64.7224  2326.8277       1868
    0.9517    28.2321    29.1837    64.6938  2328.3734       1869
    0.8891    28.2321    29.1212    64.6928  2329.9192       1870
    0.8879    28.2333    29.1212    64.6687  2331.4655       1871
    0.7832    28.2338    29.0170    64.6589  2333.0121       1872
    0.7603    28.2358    28.9962    64.6184  2334.5597       1873
    1.1960    28.2379    29.4339    64.5776  2336.1082       1874
    1.4969    28.2392    29.7361    64.5506  2337.6574       1875
    1.0143    28.2424    29.2567    64.4863  2339.2081       1876
    0.8530    28.2439    29.0969    64.4568  2340.7595       1877
    1.0010    28.2452    29.2463    64.4299  2342.3116       1878
    1.0311    28.2464    29.2775    64.4064  2343.8642       1879
    0.9926    28.2467    29.2393    64.4004  2345.4170       1880
    0.6665    28.2498    28.9163    64.3387  2346.9713       1881
    0.8843    28.2508    29.1351    64.3183  2348.5260       1882
    1.1430    28.2526    29.3956    64.2825  2350.0817       1883
    0.9649    28.2536    29.2185    64.2635  2351.6378       1884
    1.1972    28.2610    29.4582    64.1150  2353.1975       1885
    0.9481    28.2635    29.2115    64.0653  2354.7584       1886
    1.0660    28.2636    29.3296    64.0619  2356.3194       1887
    0.7567    28.2638    29.0205    64.0594  2357.8804       1888
    0.9649    28.2640    29.2289    64.0549  2359.4416       1889
    1.2321    28.2643    29.4964    64.0487  2361.0029       1890
    1.3741    28.2682    29.6423    63.9709  2362.5661       1891
    0.8217    28.2682    29.0899    63.9696  2364.1293       1892
    1.1695    28.2713    29.4408    63.9086  2365.6941       1893
    1.1695    28.2748    29.4443    63.8390  2367.2605       1894
    0.9830    28.2772    29.2602    63.7904  2368.8282       1895
    1.1900    28.2786    29.4686    63.7618  2370.3965       1896
    0.9758    28.2844    29.2602    63.6459  2371.9677       1897
    1.1370    28.2864    29.4234    63.6058  2373.5399       1898
    1.0985    28.2867    29.3852    63.5998  2375.1122       1899
    0.9096    28.2881    29.1976    63.5726  2376.6852       1900
    1.3849    28.2886    29.6736    63.5619  2378.2585       1901
    0.8698    28.2896    29.1594    63.5425  2379.8322       1902
    0.8097    28.2907    29.1004    63.5201  2381.4065       1903
    1.0107    28.2912    29.3019    63.5101  2382.9811       1904
    0.9950    28.2929    29.2880    63.4750  2384.5565       1905
    0.6893    28.2964    28.9857    63.4057  2386.1337       1906
    0.9914    28.3000    29.2914    63.3332  2387.7126       1907
