# datafile= 47tuc_fromUV.raw
#  F225mF336 F225 F336     comp       cumweight      pos
-0.55 22.5960 23.1460 0.892576836407 1204.930117 1341
-0.281 22.8650 23.1460 0.872823775256 1206.07582365 1342
-0.588 22.5590 23.1470 0.266375602454 1209.82992121 1344
-0.751 22.3970 23.1480 0.860412214847 1210.99215483 1345
-0.323 22.8280 23.1510 0.35131890428 1213.83857154 1347
-0.616 22.5370 23.1530 0.874167888469 1214.98251655 1348
-0.471 22.6830 23.1540 0.87065040178 1216.13108319 1350
-0.546 22.6080 23.1540 0.879198741502 1217.26848245 1351
-0.661 22.4940 23.1550 0.804147177407 1218.5120359 1352
-0.557 22.5980 23.1550 0.804236953672 1219.75545054 1353
-0.426 22.7310 23.1570 0.746767274494 1221.09455582 1354
-0.753 22.4080 23.1610 0.593941970749 1222.77822198 1363
-0.155 23.0060 23.1610 0.689696793142 1224.22813448 1364
-0.271 22.8900 23.1610 0.904308054185 1225.33395234 1365
-0.401 22.7610 23.1620 0.684725763285 1226.79439104 1366
-0.861 22.3010 23.1620 0.818681611209 1228.01586711 1367
-0.433 22.7300 23.1630 0.861791448523 1229.17624066 1368
-0.653 22.5100 23.1630 0.415088505674 1231.58536543 1369
-0.689 22.4750 23.1640 0.8608520042 1232.74700529 1371
-0.241 22.9230 23.1640 0.800346725371 1233.99646376 1372
-0.373 22.7920 23.1650 0.903616631079 1235.10312777 1374
-0.774 22.3930 23.1670 0.556569077857 1236.89984994 1375
-0.101 23.0670 23.1680 0.903871080903 1238.0062024 1376
0.007 23.1760 23.1690 0.899398939909 1239.11805606 1377
-0.538 22.6320 23.1700 0.88857949141 1240.24344778 1378
-0.145 23.0250 23.1700 0.82936858859 1241.4491843 1379
-0.474 22.6960 23.1700 0.899292709372 1242.5611693 1380
-0.449 22.7230 23.1720 0.902053706808 1243.66975074 1381
-0.389 22.7850 23.1740 0.903626001591 1244.77640327 1382
-0.55 22.6250 23.1750 0.882976652404 1245.90893605 1384
-0.524 22.6510 23.1750 0.891431941978 1247.03072668 1385
-0.761 22.4150 23.1760 0.674487805159 1248.51333317 1387
-0.472 22.7050 23.1770 0.718467955123 1249.90518369 1388
-0.383 22.7940 23.1770 0.875391768988 1251.04752937 1389
-0.591 22.5870 23.1780 0.900622867405 1252.15787204 1390
-0.571 22.6100 23.1810 0.90201660255 1253.26649908 1392
-0.175 23.0060 23.1810 0.846823970218 1254.44738205 1393
-0.439 22.7440 23.1830 0.631047757114 1256.03204817 1394
-0.336 22.8470 23.1830 0.900595203906 1257.14242494 1395
-0.547 22.6370 23.1840 0.729627226401 1258.51298783 1396
-0.577 22.6070 23.1840 0.622037214746 1260.12060869 1397
0.066 23.2510 23.1850 0.137877211336 1267.37343887 1401
-0.489 22.6960 23.1850 0.867672834052 1268.52594701 1402
-0.27 22.9160 23.1860 0.607767834188 1270.17131214 1403
-0.449 22.7390 23.1880 0.703611584009 1271.59255082 1406
-0.025 23.1630 23.1880 0.900204533759 1272.70340948 1407
-0.51 22.6790 23.1890 0.865529073585 1273.85877217 1409
-0.682 22.5080 23.1900 0.792760733473 1275.12018681 1410
-0.563 22.6270 23.1900 0.895726715265 1276.23659875 1411
-0.489 22.7010 23.1900 0.668278026582 1277.73298194 1412
-0.588 22.6030 23.1910 0.793672278004 1278.99294783 1415
-0.647 22.5450 23.1920 0.660417421344 1280.50714168 1417
-0.601 22.5910 23.1920 0.899460601209 1281.61891912 1418
0.083 23.2750 23.1920 0.892441152665 1282.73944118 1419
-0.222 22.9720 23.1940 0.758437983517 1284.05794054 1420
-0.718 22.4760 23.1940 0.262709474604 1287.86442678 1421
-0.441 22.7530 23.1940 0.86057018991 1289.02644705 1422
-0.445 22.7510 23.1960 0.493477584345 1291.05288154 1424
-0.28 22.9170 23.1970 0.893174437504 1292.17248367 1425
-0.831 22.3670 23.1980 0.684212592189 1293.63401772 1429
-0.55 22.6490 23.1990 0.897225326071 1294.74856495 1431
0.077 23.2760 23.1990 0.508762141754 1296.71412 1432
0.092 23.2940 23.2020 0.78484437427 1297.98825795 1434
-0.45 22.7530 23.2030 0.89785443883 1299.10202423 1435
-0.574 22.6290 23.2030 0.666161734135 1300.60316119 1436
-0.234 22.9690 23.2030 0.849496438039 1301.78032916 1437
-0.57 22.6340 23.2040 0.30710257563 1305.03657017 1438
-0.55 22.6560 23.2060 0.52167482227 1306.95347311 1440
0.092 23.2980 23.2060 0.479469454637 1309.03911171 1441
0.005 23.2120 23.2070 0.211384126976 1313.76983588 1443
-0.458 22.7550 23.2130 0.469883533542 1315.89802282 1445
-0.421 22.7960 23.2170 0.895804224874 1317.01433817 1448
-0.36 22.8570 23.2170 0.897064307426 1318.12908545 1449
-0.285 22.9330 23.2180 0.893813470716 1319.24788711 1450
-0.109 23.1090 23.2180 0.873468842714 1320.39274764 1451
-0.331 22.8890 23.2200 0.549028637372 1322.21414626 1454
-0.45 22.7740 23.2240 0.224072168494 1326.67699413 1458
-0.418 22.8060 23.2240 0.867487740826 1327.82974817 1459
-0.422 22.8020 23.2240 0.544692908236 1329.66564503 1460
-0.441 22.7850 23.2260 0.831215454504 1330.86870255 1461
-0.8 22.4270 23.2270 0.895809847699 1331.98501088 1462
-0.49 22.7390 23.2290 0.729248809344 1333.35628498 1463
-0.451 22.7800 23.2310 0.768020981027 1334.65833274 1466
-0.415 22.8190 23.2340 0.8921150301 1335.77926442 1469
-0.434 22.8000 23.2340 0.58768522633 1337.4808556 1470
-0.106 23.1280 23.2340 0.379780294017 1340.11395694 1471
-0.435 22.8000 23.2350 0.571052052103 1341.86511079 1473
-0.374 22.8610 23.2350 0.771264991851 1343.16168202 1474
-0.702 22.5330 23.2350 0.853566225843 1344.33323728 1475
-0.207 23.0300 23.2370 0.649735711663 1345.87232461 1477
-0.41 22.8280 23.2380 0.801135597594 1347.12055275 1478
-0.186 23.0520 23.2380 0.876499402493 1348.26145484 1479
-0.307 22.9340 23.2410 0.79466247987 1349.51985073 1480
-0.293 22.9510 23.2440 0.719268116888 1350.91015287 1483
-0.688 22.5570 23.2450 0.891649680251 1352.03166956 1486
-0.01 23.2360 23.2460 0.630645308442 1353.61734694 1488
-0.511 22.7360 23.2470 0.890415547533 1354.74041808 1489
-0.638 22.6110 23.2490 0.891205711953 1355.86249347 1492
-0.318 22.9310 23.2490 0.828361150032 1357.06969639 1493
-0.028 23.2230 23.2510 0.416550014448 1359.4703685 1494
-0.533 22.7190 23.2520 0.862201807761 1360.63018977 1495
-0.324 22.9280 23.2520 0.709295048083 1362.0400403 1496
0.123 23.3750 23.2520 0.702924759191 1363.46266767 1497
-0.396 22.8590 23.2550 0.831986293897 1364.66461055 1498
-0.459 22.7970 23.2560 0.86794749529 1365.81675397 1499
-0.201 23.0560 23.2570 0.772447626012 1367.11134012 1500
-0.555 22.7030 23.2580 0.893204601758 1368.23090444 1501
-0.497 22.7610 23.2580 0.360209138288 1371.00706944 1502
-0.601 22.6580 23.2590 0.889602158799 1372.13116743 1503
-0.71 22.5500 23.2600 0.574736935342 1373.87109388 1505
-0.776 22.4850 23.2610 0.889381098385 1374.99547128 1507
-0.531 22.7300 23.2610 0.892315485076 1376.11615114 1508
-0.532 22.7300 23.2620 0.883110661356 1377.24851206 1509
-0.67 22.5930 23.2630 0.891031206132 1378.37080721 1511
-0.385 22.8780 23.2630 0.52672306051 1380.2693381 1512
-0.613 22.6500 23.2630 0.685602623183 1381.72790895 1513
-0.271 22.9940 23.2650 0.831886012959 1382.92999672 1515
0.119 23.3840 23.2650 0.330021198772 1385.9601051 1516
-0.402 22.8630 23.2650 0.572794421958 1387.70593215 1517
0.053 23.3180 23.2650 0.771706814099 1389.00176106 1518
-0.404 22.8640 23.2680 0.880755568825 1390.13714985 1520
-0.466 22.8030 23.2690 0.890186506343 1391.26050995 1521
-0.717 22.5530 23.2700 0.651844597601 1392.79461793 1522
-0.602 22.6690 23.2710 0.81422315232 1394.02278247 1523
-0.377 22.8950 23.2720 0.885958258034 1395.15150382 1525
-0.444 22.8290 23.2730 0.59807109067 1396.82354585 1528
-0.055 23.2200 23.2750 0.886690845851 1397.95133464 1529
-0.458 22.8170 23.2750 0.730398974868 1399.32044938 1530
-0.578 22.6970 23.2750 0.802389739565 1400.56672653 1531
-0.546 22.7300 23.2760 0.6565412532 1402.08986007 1532
-0.46 22.8170 23.2770 0.880227774225 1403.22592965 1534
-0.336 22.9450 23.2810 0.770202614985 1404.5242893 1537
-0.279 23.0030 23.2820 0.67127103939 1406.01400052 1539
-0.478 22.8060 23.2840 0.890292702334 1407.13722662 1540
-0.234 23.0510 23.2850 0.685426486256 1408.59617229 1541
-0.301 22.9850 23.2860 0.758983562917 1409.91372388 1542
-0.394 22.8930 23.2870 0.633972980909 1411.49107816 1543
-0.107 23.1800 23.2870 0.767389025323 1412.79419818 1544
-0.753 22.5340 23.2870 0.625660291837 1414.39250962 1545
-0.286 23.0030 23.2890 0.651280549478 1415.92794623 1547
-0.487 22.8040 23.2910 0.724322044604 1417.30854759 1548
-0.535 22.7580 23.2930 0.889673374201 1418.4325556 1551
-0.497 22.7980 23.2950 0.880563978236 1419.56819143 1553
-0.376 22.9200 23.2960 0.886727130427 1420.69593407 1555
-0.556 22.7400 23.2960 0.886605235491 1421.82383177 1556
-0.398 22.8980 23.2960 0.843930920117 1423.00876287 1557
-0.721 22.5760 23.2970 0.127965408895 1430.82337472 1558
-0.393 22.9050 23.2980 0.879223878184 1431.96074146 1560
0.062 23.3600 23.2980 0.879798279119 1433.09736565 1561
-0.574 22.7250 23.2990 0.887197880083 1434.22450991 1563
-0.494 22.8070 23.3010 0.846942881418 1435.40522708 1564
0.038 23.3410 23.3030 0.766026582613 1436.7106648 1566
-0.467 22.8380 23.3050 0.410988769828 1439.14382131 1569
-0.512 22.7930 23.3050 0.594889042783 1440.82480705 1570
-0.413 22.8930 23.3060 0.552039176742 1442.63627269 1573
-0.583 22.7230 23.3060 0.809760860145 1443.87120519 1574
-0.54 22.7670 23.3070 0.882370806573 1445.00451557 1577
-0.394 22.9130 23.3070 0.884750302011 1446.13477797 1578
-0.268 23.0390 23.3070 0.845426950267 1447.31761228 1579
-0.265 23.0450 23.3100 0.466230133315 1449.46247579 1581
0.123 23.4330 23.3100 0.757058421269 1450.78337781 1582
-0.095 23.2160 23.3110 0.682528884675 1452.24851727 1583
-0.268 23.0430 23.3110 0.486484371531 1454.30408176 1584
-0.314 22.9990 23.3130 0.883508555267 1455.43593271 1589
-0.059 23.2550 23.3140 0.873292477876 1456.58102445 1590
-0.344 22.9700 23.3140 0.738905124784 1457.93437817 1591
-0.527 22.7890 23.3160 0.678280491419 1459.4086945 1593
-0.378 22.9380 23.3160 0.886131750752 1460.53719486 1594
-0.053 23.2650 23.3180 0.805870690289 1461.77808873 1596
-0.353 22.9660 23.3190 0.549027928389 1463.59948969 1597
-0.675 22.6440 23.3190 0.825093266895 1464.81147389 1598
-0.384 22.9350 23.3190 0.8847888083 1465.9416871 1599
-0.791 22.5290 23.3200 0.85071824297 1467.11716442 1601
-0.699 22.6210 23.3200 0.751206685603 1468.44835598 1602
-0.087 23.2330 23.3200 0.269847464711 1472.15415326 1603
-0.71 22.6120 23.3220 0.614587335223 1473.78126131 1605
-0.293 23.0300 23.3230 0.744676263782 1475.12412672 1607
-0.684 22.6410 23.3250 0.659830982739 1476.63966635 1609
-0.466 22.8600 23.3260 0.885279230369 1477.76925345 1611
0.067 23.3940 23.3270 0.172452793372 1483.56794178 1612
-0.332 22.9950 23.3270 0.883430766142 1484.69989239 1613
-0.445 22.8840 23.3290 0.882785884017 1485.83266991 1614
-0.354 22.9780 23.3320 0.880107028797 1486.96889535 1615
-0.4 22.9330 23.3330 0.478332540364 1489.05949115 1616
-0.182 23.1530 23.3350 0.437829713234 1491.34348415 1617
0.041 23.3760 23.3350 0.767169003376 1492.6469779 1618
-0.354 22.9820 23.3360 0.876995707193 1493.78723434 1620
-0.335 23.0040 23.3390 0.86240500211 1494.94678234 1624
0.136 23.4760 23.3400 0.555463397232 1496.74708098 1625
-0.04 23.3020 23.3420 0.613206331892 1498.37785345 1627
-0.078 23.2660 23.3440 0.767610097876 1499.68059816 1629
-0.466 22.8800 23.3460 0.819989509483 1500.90012596 1631
-0.023 23.3230 23.3460 0.708542321247 1502.31147426 1632
-0.694 22.6530 23.3470 0.478604275147 1504.40088309 1633
-0.404 22.9450 23.3490 0.740194708804 1505.75187897 1634
-0.364 22.9870 23.3510 0.538735631513 1507.60807697 1635
-0.497 22.8570 23.3540 0.870310876914 1508.75709168 1640
-0.476 22.8780 23.3540 0.867394070182 1509.90997021 1641
-0.478 22.8760 23.3540 0.861574371126 1511.07063612 1642
-0.324 23.0300 23.3540 0.873977129399 1512.21483082 1643
0.059 23.4130 23.3540 0.713329910293 1513.6167067 1644
-0.214 23.1430 23.3570 0.87381922668 1514.76110816 1648
-0.365 22.9930 23.3580 0.873775305287 1515.90556715 1649
-0.348 23.0100 23.3580 0.788983775572 1517.17302034 1650
-0.018 23.3420 23.3600 0.711222375813 1518.57905034 1651
-0.454 22.9070 23.3610 0.806687904833 1519.81868712 1652
-0.061 23.3000 23.3610 0.870163124581 1520.96789694 1653
-0.478 22.8830 23.3610 0.331452128876 1523.98492387 1654
-0.438 22.9230 23.3610 0.867707500626 1525.13738596 1655
-0.316 23.0500 23.3660 0.824173083699 1526.35072333 1657
-0.342 23.0260 23.3680 0.872155800711 1527.49730746 1659
-0.394 22.9760 23.3700 0.313951492751 1530.68251289 1661
-0.582 22.7880 23.3700 0.461008029445 1532.8516725 1662
-0.597 22.7730 23.3700 0.870973523601 1533.99981303 1663
-0.514 22.8560 23.3700 0.750839541044 1535.33165552 1664
-0.028 23.3440 23.3720 0.732440453984 1536.69695422 1665
-0.463 22.9090 23.3720 0.749247121696 1538.03162734 1666
0.004 23.3760 23.3720 0.705934879796 1539.4481886 1667
-0.38 22.9930 23.3730 0.758857653512 1540.7659588 1668
-0.224 23.1500 23.3740 0.755063920893 1542.09034998 1670
-0.396 22.9790 23.3750 0.856855995551 1543.25740723 1672
-0.402 22.9740 23.3760 0.799785043352 1544.50774319 1673
-0.335 23.0420 23.3770 0.854106386759 1545.67855752 1674
-0.6 22.7780 23.3780 0.35900814046 1548.46400968 1675
-0.151 23.2290 23.3800 0.786292630373 1549.73580082 1676
-0.421 22.9590 23.3800 0.624064709766 1551.33819875 1677
-0.544 22.8400 23.3840 0.864695562675 1552.49467514 1682
-0.441 22.9440 23.3850 0.868247469401 1553.64642051 1683
-0.438 22.9480 23.3860 0.731185148998 1555.01406316 1685
-0.603 22.7870 23.3900 0.681925949503 1556.48049805 1686
-0.313 23.0800 23.3930 0.875008259799 1557.6233444 1688
-0.534 22.8610 23.3950 0.858393897816 1558.78831074 1689
-0.538 22.8580 23.3960 0.541891835658 1560.63369747 1691
-0.054 23.3420 23.3960 0.191475436831 1565.85629947 1692
-0.391 23.0060 23.3970 0.747202759993 1567.19462429 1694
-0.567 22.8320 23.3990 0.847408523292 1568.37469267 1695
-0.345 23.0540 23.3990 0.862169320403 1569.53455765 1696
-0.289 23.1100 23.3990 0.831205544897 1570.73762951 1697
-0.405 22.9950 23.4000 0.865348465014 1571.89323334 1698
-0.502 22.8980 23.4000 0.567064778436 1573.65670029 1699
-0.465 22.9370 23.4020 0.864967373838 1574.81281327 1701
-0.172 23.2320 23.4040 0.861498475962 1575.97358142 1703
0.039 23.4440 23.4050 0.863101823874 1577.13219327 1704
-0.704 22.7010 23.4050 0.808644996087 1578.36882988 1705
-0.527 22.8790 23.4060 0.839885909688 1579.55946778 1706
-0.458 22.9480 23.4060 0.862652292075 1580.71868339 1707
-0.402 23.0060 23.4080 0.874260610025 1581.86250708 1709
-0.175 23.2330 23.4080 0.47637568162 1583.96169064 1710
-0.358 23.0500 23.4080 0.725425629588 1585.3401917 1711
-0.46 22.9490 23.4090 0.415496966413 1587.74694814 1713
-0.479 22.9300 23.4090 0.794987779017 1589.00482912 1714
-0.346 23.0650 23.4110 0.863668368384 1590.16268094 1715
-0.385 23.0260 23.4110 0.533846260354 1592.03587942 1716
-0.214 23.1970 23.4110 0.759459684242 1593.35260501 1717
-0.574 22.8400 23.4140 0.86225948441 1594.5123487 1718
-0.298 23.1160 23.4140 0.862493506403 1595.67177772 1719
-0.249 23.1650 23.4140 0.873538827615 1596.81654653 1720
-0.554 22.8610 23.4150 0.856390804649 1597.98423772 1722
-0.676 22.7390 23.4150 0.808647806531 1599.22087002 1723
0.183 23.5990 23.4160 0.629642957741 1600.8090717 1724
-0.763 22.6540 23.4170 0.697107843091 1602.24356997 1725
-0.662 22.7570 23.4190 0.411244488887 1604.6752135 1728
-0.555 22.8640 23.4190 0.862128796274 1605.835133 1729
-0.478 22.9430 23.4210 0.871926921575 1606.98201811 1732
-0.052 23.3690 23.4210 0.749867542106 1608.31558696 1733
-0.71 22.7120 23.4220 0.864429656568 1609.47241909 1736
-0.197 23.2250 23.4220 0.726450356675 1610.84897564 1737
-0.387 23.0360 23.4230 0.808396935224 1612.08599172 1738
-0.258 23.1670 23.4250 0.72639700108 1613.46264938 1739
-0.368 23.0580 23.4260 0.747970290057 1614.79960088 1741
-0.373 23.0550 23.4280 0.60582687696 1616.45023745 1743
-0.62 22.8090 23.4290 0.853900601317 1617.62133395 1744
-0.644 22.7850 23.4290 0.861288105514 1618.78238562 1745
-0.292 23.1370 23.4290 0.759873425591 1620.09839427 1746
-0.207 23.2240 23.4310 0.85937547788 1621.26202999 1750
-0.614 22.8170 23.4310 0.720867437826 1622.64924759 1751
-0.204 23.2270 23.4310 0.712701578447 1624.0523594 1752
-0.349 23.0830 23.4320 0.644817130834 1625.60318669 1754
-0.325 23.1080 23.4330 0.733719556676 1626.96610524 1755
-0.313 23.1200 23.4330 0.718739810623 1628.35742931 1756
-0.509 22.9250 23.4340 0.759456314117 1629.67416075 1757
-0.369 23.0650 23.4340 0.843389366187 1630.85985272 1758
-0.071 23.3640 23.4350 0.72157882848 1632.24570269 1759
-0.023 23.4120 23.4350 0.842829423984 1633.43218239 1760
-0.509 22.9260 23.4350 0.327174783692 1636.48865266 1761
-0.287 23.1490 23.4360 0.719137587919 1637.87920715 1762
-0.583 22.8540 23.4370 0.771543923022 1639.17530964 1764
-0.193 23.2440 23.4370 0.858199759657 1640.34053951 1765
-0.275 23.1640 23.4390 0.725272289266 1641.71933202 1766
-0.473 22.9660 23.4390 0.399884518631 1644.22005399 1767
-0.419 23.0240 23.4430 0.670925434466 1645.71053259 1773
-0.088 23.3560 23.4440 0.481439211747 1647.78763802 1776
-0.317 23.1270 23.4440 0.841265915097 1648.97632281 1777
0.165 23.6100 23.4450 0.72803045139 1650.34989173 1778
-0.515 22.9300 23.4450 0.716390260868 1651.74577893 1779
0.11 23.5550 23.4450 0.413352472738 1654.16502175 1780
-0.642 22.8040 23.4460 0.658222200071 1655.68426556 1782
-0.294 23.1520 23.4460 0.242362732214 1659.81031246 1783
-0.597 22.8510 23.4480 0.71009012185 1661.2185844 1785
-0.468 22.9820 23.4500 0.744234084139 1662.56224767 1787
-0.489 22.9610 23.4500 0.853340823498 1663.73411238 1788
-0.606 22.8460 23.4520 0.854330913778 1664.90461902 1791
-0.31 23.1420 23.4520 0.857617532612 1666.07063995 1792
-0.588 22.8650 23.4530 0.867511286265 1667.22336271 1793
-0.181 23.2720 23.4530 0.727199939333 1668.59850034 1794
-0.42 23.0340 23.4540 0.859111771567 1669.76249323 1795
-0.435 23.0190 23.4540 0.734864420083 1671.12328847 1796
0.126 23.5810 23.4550 0.632687248895 1672.70384822 1799
-0.28 23.1780 23.4580 0.388437081667 1675.27826772 1801
-0.313 23.1470 23.4600 0.73039116947 1676.64739709 1804
-0.196 23.2650 23.4610 0.574003774738 1678.38954591 1805
-0.373 23.0880 23.4610 0.737754227287 1679.74501087 1806
-0.555 22.9060 23.4610 0.719947830051 1681.1340004 1807
-0.565 22.8960 23.4610 0.865127297301 1682.28989966 1808
-0.604 22.8580 23.4620 0.526760455518 1684.18829577 1809
-0.424 23.0400 23.4640 0.739998080963 1685.53965062 1810
-0.649 22.8150 23.4640 0.81532332758 1686.76615791 1811
-0.363 23.1010 23.4640 0.791035157811 1688.03032422 1812
-0.447 23.0170 23.4640 0.825022321592 1689.24241264 1813
-0.448 23.0170 23.4650 0.646711930603 1690.78869616 1814
-0.665 22.8020 23.4670 0.260799106546 1694.62306512 1816
0.227 23.6950 23.4680 0.719050176347 1696.01378865 1817
-0.41 23.0590 23.4690 0.717023057704 1697.40844394 1818
-0.547 22.9220 23.4690 0.832283680986 1698.60995735 1819
0.118 23.5880 23.4700 0.402488902418 1701.0944979 1821
-0.316 23.1540 23.4700 0.343463237906 1704.00601765 1822
-0.375 23.0950 23.4700 0.744944170007 1705.34840013 1823
-0.536 22.9350 23.4710 0.851572228331 1706.52269864 1824
-0.518 22.9540 23.4720 0.842626770776 1707.70946369 1827
-0.201 23.2720 23.4730 0.848595571705 1708.88788134 1831
-0.279 23.1940 23.4730 0.86065271333 1710.04979018 1832
-0.339 23.1350 23.4740 0.850798487425 1711.22515663 1833
-0.323 23.1520 23.4750 0.861641470506 1712.38573216 1835
-0.346 23.1290 23.4750 0.790107249204 1713.65138312 1836
-0.282 23.1930 23.4750 0.801047703065 1714.89974822 1837
-0.227 23.2510 23.4780 0.571816125651 1716.64856214 1845
-0.341 23.1410 23.4820 0.862910094699 1717.80743142 1848
0.035 23.5170 23.4820 0.81093905955 1719.04056971 1849
-0.482 23.0010 23.4830 0.851166237647 1720.21542834 1850
-0.381 23.1030 23.4840 0.83101922633 1721.41876993 1851
-0.422 23.0630 23.4850 0.845977037324 1722.60083511 1853
-0.424 23.0620 23.4860 0.620761015778 1724.21176101 1856
-0.483 23.0030 23.4860 0.840517881698 1725.4015037 1857
-0.411 23.0760 23.4870 0.776849830753 1726.68875377 1859
-0.268 23.2220 23.4900 0.81580846176 1727.91453169 1860
-0.431 23.0590 23.4900 0.860836879024 1729.07619196 1861
-0.336 23.1550 23.4910 0.526317999744 1730.97618398 1862
-0.168 23.3240 23.4920 0.750898053647 1732.30792268 1863
-0.307 23.1850 23.4920 0.782661443283 1733.58561434 1864
-0.543 22.9500 23.4930 0.843890133697 1734.77060272 1865
-0.36 23.1360 23.4960 0.852110816425 1735.944159 1870
-0.429 23.0670 23.4960 0.799942524323 1737.19424881 1871
-0.387 23.1110 23.4980 0.773229195999 1738.48752642 1873
-0.406 23.0930 23.4990 0.848586471598 1739.6659567 1874
-0.254 23.2470 23.5010 0.313534183361 1742.8554016 1876
-0.379 23.1220 23.5010 0.711255848626 1744.26136543 1877
-0.571 22.9300 23.5010 0.844467391155 1745.44554378 1878
-0.234 23.2680 23.5020 0.375055761719 1748.11181398 1880
-0.518 22.9850 23.5030 0.831064071326 1749.31509064 1881
-0.345 23.1580 23.5030 0.633961447641 1750.89247362 1882
-0.501 23.0030 23.5040 0.736481775415 1752.25028047 1884
0.209 23.7150 23.5060 0.858795181031 1753.41470247 1888
-0.403 23.1060 23.5090 0.842773431863 1754.60126099 1891
-0.324 23.1850 23.5090 0.582885982719 1756.31686238 1892
-0.316 23.1940 23.5100 0.772761149228 1757.61092329 1893
-0.656 22.8550 23.5110 0.804964676765 1758.85321383 1896
-0.503 23.0100 23.5130 0.794377869223 1760.11206058 1897
-0.402 23.1120 23.5140 0.840827657646 1761.30136494 1899
-0.326 23.1920 23.5180 0.849183837071 1762.47896625 1905
-0.461 23.0580 23.5190 0.855121400403 1763.64839085 1907
0.238 23.7590 23.5210 0.194982588333 1768.77705392 1909
-0.29 23.2330 23.5230 0.724752314795 1770.15683565 1910
-0.267 23.2570 23.5240 0.805209393 1771.39874863 1911
-0.371 23.1540 23.5250 0.703885927084 1772.81943338 1912
-0.398 23.1280 23.5260 0.647228115299 1774.36448369 1913
-0.431 23.0950 23.5260 0.853989541865 1775.53545822 1914
-0.44 23.0890 23.5290 0.838413588796 1776.72818698 1916
-0.325 23.2040 23.5290 0.7971862153 1777.98259903 1917
-0.006 23.5230 23.5290 0.70351800751 1779.40402676 1918
-0.334 23.1980 23.5320 0.853682322421 1780.57542269 1919
-0.44 23.0920 23.5320 0.834145498904 1781.77425431 1920
-0.191 23.3410 23.5320 0.835291047982 1782.97144181 1921
-0.715 22.8220 23.5370 0.485930623321 1785.02934874 1923
-0.614 22.9240 23.5380 0.60427048975 1786.68423677 1924
0.089 23.6270 23.5380 0.498250051901 1788.69126115 1925
-0.273 23.2680 23.5410 0.792507282565 1789.95307921 1929
-0.322 23.2210 23.5430 0.771660293694 1791.24898624 1932
-0.284 23.2590 23.5430 0.823928873428 1792.46268324 1933
-0.454 23.0900 23.5440 0.805886112511 1793.70355336 1934
-0.377 23.1670 23.5440 0.847950791546 1794.88286708 1935
-0.105 23.4390 23.5440 0.594059179336 1796.56620105 1936
-0.461 23.0830 23.5440 0.739782923996 1797.91794893 1937
-0.284 23.2610 23.5450 0.728382721323 1799.29085355 1938
-0.474 23.0740 23.5480 0.836235691622 1800.48668866 1941
-0.412 23.1360 23.5480 0.759633994074 1801.8031121 1942
-0.508 23.0410 23.5490 0.615256407912 1803.42845072 1944
-0.519 23.0300 23.5490 0.527013881513 1805.32593395 1945
-0.104 23.4460 23.5500 0.496928900241 1807.33829427 1946
-0.241 23.3100 23.5510 0.843426741683 1808.52393369 1948
-0.181 23.3710 23.5520 0.844107998922 1809.70861623 1951
-0.533 23.0190 23.5520 0.369251234783 1812.41679945 1952
-0.469 23.0830 23.5520 0.527604634983 1814.31215808 1953
-0.402 23.1510 23.5530 0.839932698311 1815.50272966 1956
0.072 23.6250 23.5530 0.461975805459 1817.66734519 1957
-0.298 23.2570 23.5550 0.849100931002 1818.84506148 1959
0.169 23.7250 23.5560 0.84323248187 1820.03097405 1962
-0.501 23.0560 23.5570 0.164826432425 1826.09796213 1964
-0.653 22.9040 23.5570 0.518112291046 1828.02804566 1965
-0.145 23.4130 23.5580 0.732631123174 1829.39298903 1967
-0.44 23.1200 23.5600 0.828630583375 1830.59979943 1970
-0.457 23.1040 23.5610 0.596944216916 1832.27499783 1972
-0.049 23.5130 23.5620 0.784010566077 1833.55049085 1975
-0.407 23.1550 23.5620 0.841845983106 1834.73835658 1976
-0.204 23.3580 23.5620 0.830812832545 1835.94199712 1977
-0.361 23.2020 23.5630 0.801893683123 1837.18904522 1978
-0.462 23.1030 23.5650 0.615777019877 1838.81300969 1982
-0.009 23.5570 23.5660 0.39023242065 1841.37558509 1984
-0.253 23.3130 23.5660 0.840543712502 1842.56529121 1985
-0.175 23.3910 23.5660 0.469342401016 1844.69593186 1986
-0.247 23.3200 23.5670 0.616257530921 1846.31863008 1987
-0.448 23.1200 23.5680 0.26696332911 1850.0644629 1988
-0.662 22.9070 23.5690 0.670419569738 1851.55606614 1991
0.196 23.7660 23.5700 0.347820352723 1854.43111354 1992
-0.73 22.8410 23.5710 0.638164508504 1855.99810761 1993
-0.403 23.1690 23.5720 0.669345860242 1857.49210355 1995
-0.21 23.3630 23.5730 0.834884319627 1858.68987428 1996
-0.415 23.1600 23.5750 0.831254466723 1859.89287534 1997
0.093 23.6680 23.5750 0.808548122985 1861.1296601 1998
-0.037 23.5400 23.5770 0.313378672791 1864.32068772 2001
-0.508 23.0690 23.5770 0.846346303766 1865.50223716 2002
-0.043 23.5350 23.5780 0.127211668499 1873.36315127 2003
-0.681 22.8980 23.5790 0.367167195427 1876.08670613 2006
-0.381 23.1990 23.5800 0.68179276364 1877.55342748 2008
-0.564 23.0160 23.5800 0.823313671492 1878.76803138 2009
-0.43 23.1500 23.5800 0.823146831243 1879.98288147 2011
-0.16 23.4200 23.5800 0.56488686244 1881.75314746 2012
-0.173 23.4080 23.5810 0.391217571676 1884.30926986 2014
